"","2e070561ea8eb266cdb818df4837b234","3e2b681ffae0ed2c911d10f5f716b116","c79571f3987b7d0a02e80a0418cdce2d","06aee5e3c065195c96c0de9465f5052f","28846dfd572c11045b653ec2be287fd6","169489f5b0e35f43b973323cb38640d3","5293347307ba2273128ff49ef667c2e2","b80a21aea5f044c6d6ec228e90462724","31d7fc796fb54e2e2a55100f6aa965db","063f3e9209364b3e9f1631e9d1f5bc07","02b635ee4494e4d6d8c5a2e777790528","ca678c5eebd8cd6d2b9fd79b2b7b482d","f842025ead49bc149ae74134c714ba81","aa77c594b7d0cfa43d014f6dbdcfba08","6a0de93f13432aad8fedeebd7dbb6f8b","d43ccb6a8cecd300a6155e0cc00759da","f0be022fb4a534c825036c055e1d2918","8ac23e46b3bc640932b9da4b6bbaac7d","a76587d17ddcd2c38f4d2ebc59d94d97","e97896d9224d3b17bfff51bd80155dbe","967ed838965959e0a244e9be64d44344","684d5fbaa7947f241ffbea26d575032a","108ef8bafa0d865104d187205911c216","0e3667b0768c3794c8cec0839fdf7a30","bdc63ca5361cf55830e3850bd89815e1","ce4781d01654d0105b82fc5b808f0872","b9440453a1aab38262b8122866e953d8","12d1a58b118e5f82dad066f2fb1fcb35","2b61189ad33aa825080791152e978e1a","26ff0f4f70e92f14c7d20c9cdbb6e0ef","ee27c546bcb886bb6a5db8baab68a0b0","a2c518e020bbc8d47269b1c966450330","2394a32611cd45b2bf20d8c4d58edd59","bdc54ec0731a445a7aa71b882c3b1f16","02efeaf502eb1c9086fc898393199d37","320eff9539748e26e4c8e6b21dce6017","68c572fb9f67cb5219199ba505777d32","d0c97b88ec2308ca2b6b211c505796a5","6e9d2e50b259c8c0db96f00d696666df","7e5e247a2aae3a5a65d2a9fb1d4d402a","44e7108b2bc72f3fcf45615e8d374f7b","48604aed7a32d0dc1c918d621dd693ad","1b5484df9e03fc1d9e1412d8eccef25a","1781f50fbe64909dc5a3d0cf9ea0586c","fd5d69131b95d7e623d7cd64bff82425","8694543aa0cd99f2ab1d8c5e3b0ca23c","45bfbb39593a43fdc7391ab9f675bcf3","4fe27c10c38f825c0905341cc4a6d9ce","3567e5a64486c96424441a2684fb9e10","1f7f497d7ceb8885e0b8a088510c7fa2","b9fb1e8677428af05aa64f6f3b9ed980","223522aae682578b0dcb9d6d99a95679","dbb5ae671529f5ced0359caf945a775c","3f1269434afa9dab4be724760db82e08","81f53f73e445a4768f441bc4b91d6a49","c708d313b7532173eb569a8ddf61ea38","5ff02a958c9ab5f547df454408adfe6c","2cf84912590c72b79ce5b3c54bd63c2c","5410215af645a2a558adf0f36164d32d","158e2dc90c82adbac6b7c806b506d16c","9119f2bd67b9d6bc167c141e5b29b9ac","8013c556db1cdcaf5fbaf870f916655c","a32d8e2a72363c636e758682643da778","2cc4db072a0588f77ed3c65fc6ce673c","8eb4026d1a9f982d80838fbfeb9b96db","f526d9debaf848560d6b81698a406cfd","4d828e91df5db131843184bf1041a115","9939b115210f25688db2cadfd1a7e4be","d3e075636936d4456e2cf4ceabc3ac05","bfe339363dfb7aeb0dbf928bc59f3914","7928a20c4bdd27e688516b7b857b1eb5","32ae960323ec2e20df4c1b4a9febcaa4","59b6c1921754b7a4ca9b532db2791d45","0636becebc29634eaa49e062ee0e7955","056d13e41e7768f4fea37f020f31223a","8abd63757c69cd216e15efbde8ee27ce","5209bf6f6396b6d6f8819f7c76a25e4d","200844a495b5fd43dd3d43b0f04d6776","a6a60ae8b26f2910269437265679da88","41697c24be2dcd1cff1410ce05ef35c3","325d765229bdb44eb3fb71c9b36f4b6f","7a319d4f05f2d57986e9742c389d2394","27de9fcae0008fad3eac16305f489ce8","fa57fe47154edf3f21ad07b730003c4b","7df9f3771bcb8b6da7ba7b1d0de6f602","755b067a58fadc0bf2f437420a5ca3e8"
"EP.12.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,2.65172920549265,2.42169388326381,2.87742903641194,2.59187933385638,2.77859795887617,2.21024908488176,-2.76902636641924,2.76830551417474,-2.08967645050277,2.34106892544713,2.58946534071497,-3.30192859429791,4.17655601829142,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,4.2051603446632,-1.23832321165468,3.31142913780418,3.5715215858385,-1.13219695657966,3.9877425847488,4.49764215585638,-1.24261696587151,3.73450134659095,3.52375002254934,-1.42362052876886,3.42954480367904,4.13444893309919,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,1.49918072091947,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,4.58664006904479,-1.42883271630114,-1.27132834214576,1.88356117238634,2.7645545098195,-1.50694312309725,-1.67933739081946,2.9425382732898,-1.50015987124139,-1.87779854052604,-1.4208529519157,4.00442581558021,-1.03286776727015,-1.19665683382529,2.97646136191028,-1.47384731194573,-1.07290328617261,-0.95002333194124,2.46545306725805,-1.25268171733139,3.17229167744021,3.39835222269635,-0.951334037299168,-1.06372799955505,2.69314238028953,-1.04451672592481,-1.03543137041852,-0.950292545606905,2.9784961591829,3.23951582984107,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,3.70882356974569
"EP.12.3",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,3.1317535493001,2.36197464856218,3.06257146954754,2.34056490557547,3.09876548647244,2.53746199609017,-2.76902636641924,3.43246515786143,3.74513428655984,2.35211876163372,3.01950170955364,-3.30192859429791,3.06954031882693,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,2.99295087827138,-1.23832321165468,2.60058238014483,3.02192257614655,-1.13219695657966,2.94086597047988,3.61033896085547,-1.24261696587151,3.65369731417566,2.69201667870325,-1.42362052876886,2.63575409733941,2.87650460586183,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,2.0764960859543,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,2.69002091225761,3.83609050076099,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,4.00157103232473,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,3.76741773401174
"EP.14.2",3.61748321959896,3.01197105325155,3.61345431472503,3.57046968357069,4.14973605058109,3.62265946374833,2.97361772898248,3.61841194601674,4.44485283795798,2.50387775909338,2.31472176371164,2.84294286034077,1.9586302948775,2.65312030105875,2.75282340696233,4.14172442154269,2.79647639114144,2.94727615191086,2.4759882433465,2.41012441205916,3.53968688217968,-1.99305471420003,-1.33125160581136,3.57561269273374,-1.26416473051632,2.81025582840659,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,3.43302595200684,-1.61204841450092,3.78586562407256,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,3.31072585355732,-1.30644126492578,3.1809392949332,3.54851961213555,3.60154672480388,4.00337829578291,-1.32344091603298,-1.40981201957423,3.15613476236944,2.9333642772452,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,1.67754952096338,2.7986547532604,-1.35686635012922,-1.03286776727015,-1.19665683382529,2.07746212714619,2.63702655222758,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,2.87183416903291,2.69315289235856,3.24123474859753,-0.950292545606905,-0.892704851724993,-1.05094361130732,3.67822992050571,-0.891754316321458,2.55124199681921,-0.933795275270557,3.0874553665935,2.95099206324683,3.38605017748264
"EP.14.3",2.03413218935747,1.70649609887337,2.18013813649245,1.95135650561317,1.83867633059608,2.10631197438025,1.72999559195777,1.98716236492764,2.11185923000831,2.17506839521773,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,2.82939559257913,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,1.90207809277888,-1.99305471420003,-1.33125160581136,2.01367711428464,-1.26416473051632,1.15092094482787,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,3.10897896438439,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,2.77442114449034,-1.30644126492578,-1.96655518188025,2.53506513180774,-1.46104830822308,2.81775463012517,-1.32344091603298,-1.40981201957423,2.73005036705854,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,4.45606995888654,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,2.99733210022187,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,1.56469770212694,-1.04476662136067
"EP.2.2",2.46799677198733,2.78418712238084,2.5198861729436,2.51624935064944,3.05994549524213,3.27893424882211,2.63346563540287,2.49644834250804,3.35070085998507,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,3.78062437581457,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,2.37824401471915,3.89858949762574,3.78674220660539,2.46613073182872,3.72626785626241,2.40035612323056,3.52785269575608,3.79296120437369,3.44380801546954,3.98984851165388,-1.43242472010696,3.19853638370667,3.92379386014852,4.22046280560374,3.85113323493525,-1.65457038322555,4.19609407547953,4.86794861078946,3.99522121622616,3.66082117356007,-1.51607632473283,3.85678331159007,4.76317888492829,-1.30644126492578,-1.96655518188025,4.67872626622187,-1.46104830822308,4.74178206793098,-1.32344091603298,4.28392011922847,4.71320468928622,4.66091684530225,2.21206523935838,3.02109634153556,-1.50694312309725,3.14094417478557,1.82557684595349,-1.50015987124139,-1.87779854052604,-1.4208529519157,3.21784462837416,-1.03286776727015,2.02221899104291,-1.47788593434323,-1.47384731194573,2.75573811031648,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,2.7632795210974,3.8434935966695,3.27978972897901,2.938125756858,2.79712513779248,-1.16233006988509,2.8503943586477,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.2.3",-0.456079512660224,0.506655531832346,0.260384666085866,0.337278213622571,-3.62090918354808,-3.3867494689603,0.154989875945157,0.297681744820006,-3.26803812353215,0.295603345570571,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,2.26962516284128,4.14938731753063,-3.25418104477869,3.79208107483199,-3.30342635142564,4.07888474000011,1.97380276095752,4.03979144757584,-1.83023441869848,-1.43242472010696,3.57733324473267,-1.83825752263165,2.76304110046827,4.21270414948619,-1.65457038322555,-1.61204841450092,-1.42362052876886,2.54981166753869,2.41013074466667,-1.51607632473283,3.9621438272479,-1.35271324055475,-1.30644126492578,2.5443043246366,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.66949008639725,2.32062312088354,-1.50694312309725,2.87453950078108,2.5047377845387,-1.50015987124139,2.62201112980423,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,2.59965150956249,-1.47384731194573,3.13178933321836,-0.95002333194124,1.98260129553446,-1.25268171733139,3.64921574953051,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,3.49235871088341,-0.892704851724993,-1.05094361130732,-1.01311796172343,3.20259024590064,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.21.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-0.595376150323428,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,3.36132098690933,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,3.68911396374673,3.41432139474923,-1.50694312309725,3.37051861643007,3.57477670076275,-1.50015987124139,3.7498225731646,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,3.80531779439476,-1.47384731194573,-1.07290328617261,4.39708419877623,3.72125093944857,-1.25268171733139,-1.10437444157585,3.94281620561117,-0.951334037299168,4.49310006214449,1.57255118490265,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.21.3",-1.36178813520384,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,2.74228878253837,2.87893526089569,-1.89325558805372,2.47409629819999,2.94746462333594,2.71460219414213,-2.76902636641924,2.76830551417474,3.12525930710622,2.92885559034925,2.58197466898582,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,3.59801320128548,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,4.15380459824769,-1.17365460980236,-1.35271324055475,4.19889027100658,-1.96655518188025,-1.35675516630288,3.83726905832495,-1.37190011190125,4.11028108752126,-1.40981201957423,-1.42883271630114,-1.27132834214576,3.09583277952697,2.97631273890859,-1.50694312309725,-1.67933739081946,3.02118140060891,3.9422578392804,2.81354934170311,3.14349523955213,3.6403459236349,-1.03286776727015,4.08145782540523,2.99945088013498,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.99959171071524,-1.10437444157585,-0.932381117589977,3.91620041315641,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,3.73903355919135,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.23.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,3.5143615966596,-1.17365460980236,-1.35271324055475,3.74980454042252,-1.96655518188025,-1.35675516630288,3.17368068000655,-1.37190011190125,3.17636875429729,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,1.26510158834698,-1.75794209250262,3.59359032956537,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,3.41846368301597,-1.47788593434323,3.35446642535657,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.27991777582186,-1.10437444157585,-0.932381117589977,3.52600277717904,3.87791442305425,3.6351856082661,4.09128171112545,3.52891682104931,-0.950292545606905,-0.892704851724993,-1.05094361130732,3.8071636038816,-0.891754316321458,3.6818570165735,3.3146999667788,3.34198523172839,4.01702818148033,-1.04476662136067
"EP.25.2",2.19806105916636,1.58091879149017,2.36216518584796,2.13675972894454,-3.62090918354808,2.17393216205523,1.68438508070572,2.25542635152232,3.13387907319503,4.13397981083042,3.46314775809197,3.99006680043455,3.24728618643348,4.21435611167497,3.66158587241569,2.88346281384941,4.35899738378778,4.50473700924701,3.48316632605498,4.24127628299787,2.19523963099529,-1.99305471420003,5.26316185393841,2.37703073704268,4.41258907175196,1.35053399873189,5.20022527974578,-1.89739824995037,5.11081577972512,-1.83023441869848,4.5413848917623,4.42076262834196,-1.83825752263165,-1.59366772622132,5.29262430514215,5.00600476661414,-1.61204841450092,5.72393874242059,-1.80689715915091,-1.82397575993059,-1.51607632473283,4.44311648786421,4.85386268617018,-1.30644126492578,-1.96655518188025,5.52977647622763,3.04981119829376,5.76219360929161,-1.32344091603298,-1.40981201957423,4.82499609527434,4.76175787965304,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,3.61182791711515,-1.87779854052604,3.67289724889106,3.43892419546752,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,3.8543503989846,-0.95002333194124,-1.38469453445201,-1.25268171733139,3.66631018288982,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,4.58309694312061,2.84496476655838,3.67644420740502,3.29094713148074,3.7233662005198,-1.16233006988509,3.74833595185366,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.27.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,3.36672559785354,-1.17365460980236,-1.35271324055475,2.80443259924753,-1.96655518188025,-1.35675516630288,2.74364431116788,-1.37190011190125,3.2512700624704,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,3.19118801098775,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,2.65349076788477,-1.47788593434323,3.06944747032428,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.21322640132319,-1.10437444157585,-0.932381117589977,3.01895787625295,-1.06372799955505,3.0986074883977,2.98083496481034,3.29530196986781,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,2.94854379428822,3.16054928695154,3.53548008912047,3.21925604984151,3.92504667821533
"EP.29.2",1.70012604523145,1.2202115840235,1.99001235420691,1.84135561039885,-3.62090918354808,1.76074500785315,1.20634927976272,1.75758792328314,-3.26803812353215,2.33682367443021,2.02703969125986,-1.89325558805372,2.06863119009183,2.4056183059125,1.98171468493267,2.19381826384066,2.45163590484971,2.71434459423049,1.55483132182118,2.04833436745365,1.93981842076173,-1.99305471420003,-1.33125160581136,1.93320476106207,-1.26416473051632,1.04037907042805,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,2.3517649138113,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,3.18961670323304,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,2.73661000290877,2.95342574394787,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,2.25248824190486,-1.75794209250262,3.74158714381825,2.41266090062236,-1.4208529519157,3.39672384097715,5.01450441177613,-1.19665683382529,2.63298792983009,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,3.0566029289743,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,3.743697990218,-1.0002516553346,-1.04476662136067
"EP.33.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,3.75820935536137,4.15373411779024,4.76603833162991,4.03516062634988,4.00126289621426,4.4495851475681,-2.76902636641924,4.18277075226133,4.29383018438124,4.3559719459894,3.91618397003942,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,5.19957705728867,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,4.75395840783395,-1.61204841450092,4.95819548863723,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,5.14857642998564,3.42975718346871,2.29612469516106,4.8932200759566,1.94014907343907,5.1081444500254,-1.32344091603298,-1.40981201957423,5.13924519511084,5.13390011588508,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,2.56028313930503,-1.87779854052604,4.26612240442412,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,3.28813430000989,-1.25268171733139,2.50654347106837,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,3.23951582984107,3.09775590244988,-0.891754316321458,-1.16233006988509,3.3146999667788,-1.14665113800375,-1.0002516553346,2.42096928143905
"EP.33.3",2.32577466302535,2.13852048005389,2.13496333713575,2.39020862975407,2.96250003861068,2.88234681474596,1.95948837095064,2.15874267989018,-3.26803812353215,4.00183143801912,3.99121518829247,4.52836667975279,3.78467883758419,3.79873863210279,3.84726032421996,3.05991925119096,4.42380879345209,4.6602547432858,3.80483859873531,3.850720929256,2.21953232356433,-1.99305471420003,-1.33125160581136,1.78277155763494,-1.26416473051632,1.82647236349744,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,4.43120645549114,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,4.64437886363039,-1.61204841450092,5.65303328667509,-1.80689715915091,-1.82397575993059,2.1728031293811,-1.17365460980236,5.31678484930313,-1.30644126492578,-1.96655518188025,5.63073508069811,3.08224647404692,5.408021795571,3.36790696619617,-1.40981201957423,4.9150477178252,5.36461821354088,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,3.91186584134966,3.0125815023378,5.13674296522131,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,3.41741413547319,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,3.01223372901172,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.39.2",1.42387266860329,1.41674148681962,1.61919638151192,1.33825203272677,1.92816690134714,1.53323145686782,1.61181438787089,1.53846852226866,2.3229488569787,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,1.98456382468712,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,1.46875603016775,4.01575847124256,-1.33125160581136,1.64365875517222,-1.26416473051632,1.45016383968073,-1.23432123904168,4.25107004596727,-1.23832321165468,4.03055180476738,-1.43242472010696,-1.13219695657966,4.02821053430164,4.36733761340195,-1.24261696587151,-1.65457038322555,4.25724849863286,4.63783639015915,4.20437001525326,4.03109616227184,2.41574930799149,-1.17365460980236,4.5661806137184,-1.30644126492578,-1.96655518188025,4.34033832020252,3.22108291890113,4.68722308368054,-1.32344091603298,4.67012117552136,4.6488095270479,4.26600592487277,-1.69995776606977,-1.89888458429256,3.49026915066686,-1.67933739081946,-1.75794209250262,2.90655937602286,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,3.90320959399891,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,2.82745119114848,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,3.28168241817064,-1.05094361130732,3.96361578069714,-0.891754316321458,-1.16233006988509,3.48504533252604,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EP.39.3",0.429971334024214,0.942579847425218,0.295891354542775,0.32558217385938,0.809907615295231,1.34944897943419,0.72553473441277,0.179898709163622,0.445533943172156,-2.70012892798342,-2.5055598018934,-1.89325558805372,2.6972398495142,2.0567406724338,1.23299765321791,1.68532092983426,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.548219007412146,2.94141921893066,-1.33125160581136,0.272179479837475,-1.26416473051632,0.503236138344682,-1.23432123904168,3.03707568318032,-1.23832321165468,3.26963200912571,-1.43242472010696,-1.13219695657966,2.75686232750294,3.17701689824434,-1.24261696587151,-1.65457038322555,3.32959400810839,3.31257791962563,3.68616428418964,2.67583391039968,-1.51607632473283,-1.17365460980236,3.49147384590384,2.71891042580937,-1.96655518188025,2.81763210359275,-1.46104830822308,3.27249078724012,-1.32344091603298,-1.40981201957423,3.61459240061811,3.41080288497846,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,1.77862786579993,3.07800609690316,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,2.98142478726587,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,3.15034641610956,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,2.62155278621886,-1.14665113800375,-1.0002516553346,2.35643076030148
