"","2' fucosyl lactose","2'-Deoxyinosine","2'-Deoxyuridine","2-Aminobutyrate","2-Hydroxybutyrate","2-Hydroxyglutarate","2-Hydroxyisobutyrate","2-Hydroxyisovalerate","2-Oxoglutarate","3' fucosyl lactose","3'-sialyllactose","3-Hydroxybutyrate","3-Phenyllactate","4-Aminobutyrate","4-Hydroxybenzoate","4-Hydroxyphenylacetate","4-Hydroxyphenyllactate","5,6-Dihydrouracil","5-Aminopentanoate","6' sialyllactose","Acetaminophen","Acetate","Acetoin","Alanine","Allantoin","Arabinose","Arginine","Ascorbate","Asparagine","Aspartate","Betaine","Butyrate","Cadaverine","Carnitine","Choline","Citrate","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","DL-methionine-sulfoxide","Desaminotyrosine","Dimethylamine","Ethanol","Ethanolamine","Ethyl-beta-D-glucuronide","Formate","Fucose","Fumarate","Galactose","Glucose","Glutamate","Glutamine","Glutarate","Glycerol","Glycine","Guanosine","Histidine","Hypoxanthine","Indole-3-acetate","Indole-3-lactate","Inosine","Isobutyrate","Isoleucine","Isopropanol","Isovalerate","Lactate","Lacto-N-fucopentaose I","Lacto-N-fucopentaose III","Lactodifucotetraose","Lactose","Leucine","Lysine","Malate","Methanol","Methionine","Methylamine","Methylsuccinate","N,N-Dimethylglycine","N-Acetylglucosamine","N-Acetylneuraminate","N-Carbamoyl-beta-alanine","N-Methylhydantoin","Nicotinate","O-Acetylcarnitine","Ornithine","Phenol","Phenylacetate","Phenylalanine","Proline","Propionate","Propylene glycol","Putrescine","Pyroglutamate","Pyruvate","Ribose","Sarcosine","Serine","Succinate","Taurine","Threonine","Thymidine","Thymine","Trimethylamine","Tryptophan","Tyramine","Tyrosine","Uracil","Urea","Uridine","Urocanate","Valerate","Valine","Xylose","myo-Inositol","p-Cresol","beta-Alanine","beta-Pseudouridine"
"BF.32.3",0,0,0,0,0,5.63748381416167,2.34351095247042,2.34351095247042,5.10687953975369,0,0,4.86801008539898,0,6.167238349945,0,5.66647063681984,0,3.90327721349844,0,0,0,9.38783988854341,4.02097484078987,7.20332643782698,0,5.0555902059289,3.90327721349844,0,0,6.78394071850198,3.12464520746159,6.42526244003716,8.52906766469952,2.52303112422487,4.41384232419683,0,0,4.05731992447215,0,0,0,0,0,1.84853709759392,8.05522155436712,0,3.02973968338761,3.76987035638656,5.13157038575741,5.13157038575741,5.98751273070493,6.5117158313314,7.55677008057397,0,4.02097484078987,8.11376242943915,7.24100983154001,0,3.76987035638656,3.86075374834194,0,0,0,5.53701610720111,5.48700731790217,6.03308969007388,5.45222243721737,5.7999992232728,0,0,0,0,5.29955215902716,6.89651786216087,5.65930231995366,4.4626188589052,4.78532900037054,0,0,0,0,0,0,0,4.1590475365651,0,4.91452484938351,0,3.98325972437687,4.4626188589052,7.80904282869057,7.14318180241236,5.09430169157206,7.63755929453778,0,4.4626188589052,0,5.8896098778282,5.708433871666,4.9295611309226,7.15614793243025,5.8547231729408,0,3.43390773320505,0,3.98325972437687,4.67614673048324,4.67614673048324,4.85201166628805,0,0,0,0,6.02812695839347,6.06715586618222,4.36256486650216,0,4.50912706082383,2.52303112422487
"BF.34.3",0,2.94439801438175,0,5.74499447296223,4.74998748763481,7.1312792415274,3.81757587930805,5.75103666452886,4.69956457711554,0,0,4.85860671152763,0,5.18236507472165,0,5.93235062602771,6.68877377184363,4.69956457711554,6.57128591447117,0,0,11.1293124841839,4.69956457711554,8.56600234825723,0,0,0,0,0,6.80655648212069,3.27951436376013,7.75786519869375,7.26177558344385,0,2.72280485416273,0,0,5.00853125234121,0,0,0,0,0,0,9.13050382148449,0,2.94439801438175,6.72581493272937,5.58781266937812,5.57352711820457,0,6.46208710092605,8.91772094790493,0,0,8.92556015824969,7.87897150150172,0,6.93982549957151,4.7662456135564,0,5.47533822028694,0,7.01916210403282,6.53619473706877,6.56596677394239,6.36262684378774,6.05069037043774,0,0,0,0,6.87345056359852,6.62549253079934,0,6.10287557351464,5.70795398797428,5.68890622082239,0,2.25943780773409,5.27379401229986,5.30250265259343,4.53097506835285,0,5.18236507472165,0,0,0,5.91716067747765,6.37883455916781,7.67430758246793,9.77508653760916,3.85836000991922,7.39014061696721,6.96518913154835,4.53097506835285,6.70514835658642,3.68419229035781,6.00033707287449,8.35282343907971,7.84615777602166,6.00033707287449,0,0,4.00666567192846,4.44583879494792,6.22253901261728,5.41818193122044,4.79798985415922,0,0,0,4.53097506835285,7.67430758246793,0,5.05791980961987,0,5.39264965974825,0
"EF.63.3",0,4.20333874860265,3.69290990346857,6.37135531696374,0,10.0558103243113,8.27189794228677,6.77899507470605,5.10215159899467,0,0,6.71850647959986,6.38434243749345,0,0,4.99161888159992,7.55552284410542,0,8.46135888886825,0,0,12.4324207360356,4.89631839640448,9.19974831841658,0,4.91050146903436,5.72918221711837,0,0,7.88698240612581,5.43527804392222,4.97854802300253,10.4129693122224,5.53058492510689,5.96589386343806,8.93605035385783,0,0,4.53970158565695,4.80671720184466,0,3.35703195158598,0,0,9.28912313392126,0,3.90626854143442,5.00452111032958,7.7303160538563,4.61815664585628,8.61296561486662,8.7816482028291,9.94511070962209,0,0,9.78553697372227,8.30976491084477,4.11377042258261,7.48510042119427,6.63422102477261,0,5.6912038022453,5.72295179964222,6.81946908186436,6.7115539805675,6.38434243749345,6.84624713870729,11.6532613658057,0,0,0,0,7.02958409249759,7.65446274283152,6.64173042120852,4.31150887017381,6.44382757133674,5.50759614556127,4.82221934821343,2.59921796033157,7.61001100127256,8.46579527440821,6.26454200899681,0,5.2327632727843,0,6.91116654717966,0,5.92588907634607,6.8762793599518,7.35829080696944,10.312299442358,5.0545272487263,7.36919338954844,7.747794644557,6.63923354947459,7.53837669484308,4.92448621328589,7.02449503106675,8.73479278783482,8.36600829771085,7.96431558911023,4.95188237197061,0,4.49803879553366,5.94107902896463,4.83748487219645,7.76253692104816,6.40034268916379,0,7.06122698423692,0,0,7.71593949000448,5.63138675505137,7.07909908324696,4.57969815598033,5.79527102163622,4.5190870968659
"EP.66.3",0,0,4.54923151440031,5.34642981699313,0,7.1776696054391,2.91791442130789,3.54443249689355,5.31290869925767,0,0,0,0,6.82200079628488,0,7.11031029201813,0,0,7.83131391756247,0,0,11.0475854649755,0,7.79018663999126,0,0,5.51769495187482,0,5.08408121948209,6.91548178362243,0,9.46963455279903,6.91089462872859,0,4.01392773462014,0,0,4.2697304233217,0,0,0,3.47556294847967,0,3.9713970955108,10.4723314911899,0,2.78527342066469,4.68578031971828,6.09304807668272,4.54923151440031,6.68775163634281,6.82200079628488,9.55273854216178,5.38944533081541,0,9.36229501547144,7.04614843922515,0,5.84619125508867,4.47326396044301,4.76744552450158,0,0,7.91557423681275,6.56239734669065,0,8.12720390032694,6.03405037500843,0,0,0,0,6.69918029723086,7.13081424549329,6.00603766952317,4.13164231400566,5.67184135498207,5.04028210995489,6.00603766952317,2.91791442130789,6.5849424970003,0,0,3.78050706571049,4.68578031971828,0,4.96273090338997,0,7.27808824717511,5.71836031864637,0,9.90846330242301,0,7.76212481781389,7.80533843977695,4.57332380433789,0,0,6.57212185821313,5.84619125508867,7.90966455526998,6.98187772377783,4.16799187614338,5.43068663942954,4.59684940283779,6.25165172048576,4.64230294050777,6.05048891581269,7.38519873096489,0,4.47326396044301,0,0,6.97111337595,0,6.14381990954778,5.663873375313,0,0
"EP.73.3",0,2.79495019825818,0,4.75294072602811,5.64385176039872,5.88729574959809,0,5.59794326324583,0,0,0,6.49661883611085,4.46531652087742,6.3560376242724,0,5.27614058816924,5.10487954351185,0,8.38385183799666,0,0,11.9206754947,6.03206829843214,7.91185955969001,0,0,5.74728500655198,0,0,6.49388286853789,4.42276865687291,9.04908823992784,6.27415938691547,3.63919619750254,5.85668159938921,0,0,6.71208190404632,5.71795800674487,4.09077059786837,0,0,0,0,10.3567708984169,0,2.39410491362517,5.95528211148393,5.85668159938921,5.01286808208903,7.81873679472951,7.8629035029586,7.82743880427614,0,0,9.15614979520795,8.598682771437,4.33182561262621,5.32139491823178,4.79874374780737,0,4.93784005998637,4.33182561262621,6.53152155416189,5.95528211148393,4.67160823196853,6.11544902221445,10.2846487786053,0,0,0,0,6.13916532278723,6.07462744262812,5.05993161797667,5.63742103235976,5.41428461742872,2.39410491362517,4.3077365891914,0,4.44426879946024,0,0,6.13916532278723,4.73719474994483,0,0,0,4.73719474994483,5.67539935219287,0,9.65837254755157,6.13132221904211,6.34018952911912,6.35917732533628,5.52125291876026,7.28978260976695,2.39410491362517,5.65659047078618,7.41835725718184,7.38070056590986,6.20345911245085,0,3.92657633770427,5.17898244510534,4.4007962213162,4.81355685136509,5.78694948652711,5.24797122586474,0,5.24797122586474,0,5.05993161797667,6.4140688415513,5.6938609883112,5.73565720846035,0,4.3783302826981,0
"EF.1.4",0,4.4186882909928,5.09022195769423,0,0,7.01728567298983,4.50034444076846,5.77241184883951,0,0,0,5.41260245425866,5.35590949842078,5.97557369883148,5.14314055235438,5.5723562334547,4.57583470914963,4.85891511895101,8.65172411493768,0,0,11.3879137263091,0,8.80481602521478,0,7.56141086909011,6.97197055294637,5.66827383237782,6.47375970569318,7.98357070147827,3.40271717259836,9.12037650453632,7.74922686055409,4.48054679513004,4.48054679513004,7.08310887059422,0,5.81542843546064,6.84504009862644,0,0,4.35275079499832,0,0,10.637990511624,0,2.96893189136185,9.36654820100932,5.68039490721031,5.51717150424512,8.29328397760517,9.84424265255275,9.16310512046113,7.08014151355577,0,9.06986571976813,8.18910063966672,5.25977036174337,6.37953934467963,6.34605087430759,0,4.85891511895101,5.36420793497585,6.7147262045205,7.73543354352364,4.7428586769512,5.33910314172689,6.18152785544973,0,0,0,0,7.73311604640053,8.03462313660114,7.06366176365798,7.17233988921406,7.09927378513999,5.26890235658343,5.78876067495272,0,6.49532378307269,0,0,3.90100897826415,5.44361149481845,3.34223515672171,4.81695619023503,0,5.65600403613236,7.09635407902761,6.22788158667107,9.72638937079677,3.40271717259836,6.47375970569318,7.0560802372999,4.46034937749049,7.51921053845047,5.66215775182254,7.63911981433229,11.3881737601457,7.46205216022281,7.49791255356748,5.13277847935467,5.07929372476166,3.45975603430731,5.67435273396238,4.87251915506416,7.54474382576396,6.23135982384978,0,5.91551028182722,5.56562239683546,0,7.9304061563482,7.75226637527569,8.07443775118214,0,5.16354806027527,3.70449565671313
"EP.11.4",0,4.44735798646977,4.88131691047137,5.64902978778438,0,7.03367720559025,0,6.12797256250088,0,0,0,0,0,6.99190010364022,0,4.69620027144652,4.25636654289869,0,8.99351762822899,0,0,12.0130028899546,4.48990641427673,8.89140549166429,0,7.5779782428847,7.2969220427985,0,6.91199973946643,8.56484314897682,0,10.4234062353393,0,4.79303542003418,5.38077460299521,0,0,5.82807428734847,5.59532701379338,4.64402368765194,0,3.83791930307151,5.03746220032746,0,10.0016118510518,0,2.41830449172092,4.60766302311291,7.38477156884038,4.53071853722705,7.96652341255681,10.2980480884422,8.96046645502442,0,0,9.22213383577297,8.7977792903531,4.60766302311291,6.92119941822982,6.76491005745724,0,6.27107222230011,5.25333581096739,7.20750649567117,7.85419876099389,4.25636654289869,6.61004582983474,8.43499649999677,0,0,0,0,8.00194772813724,8.28104734829645,0,6.86662342936746,7.5520027704352,7.6660969100934,3.66375932498613,2.57036028714345,7.54613765418814,6.79236683250524,0,5.4706274452801,6.61254270119778,0,5.84433453107409,0,5.92189156022348,7.55976979551654,7.54319214568841,9.57968895973558,4.20232225787902,6.61999612494113,0,4.88131691047137,7.9761357877605,7.68845380734394,7.50511141435603,11.290808569121,7.53331064791451,7.86352116337465,5.10725247449409,4.7775333962507,6.04793068061133,6.96070178731733,5.63587203343318,8.05755116200975,6.95186001264898,0,6.06532223246502,4.25636654289869,5.99386409690507,8.02650389830975,7.64855260782296,5.92685427848462,4.37993650154152,4.76178730599558,0
"EP.12.4",0,3.91485730768028,4.6962434188552,5.2137720798781,0,0,0,0,0,0,0,4.92274070430519,0,5.8389869274085,0,4.7618304543175,4.17420748452848,0,6.3648287762457,0,5.47067059847339,10.9305707934448,4.05291165023667,8.46403870480417,0,0,6.06536538677965,0,4.51056375884764,8.17818219859824,0,9.40706358775754,8.22052465580543,4.25640968033894,0,0,6.8312298847101,4.55055980340973,3.18528463205664,0,0,4.11539654547538,0,3.25915719937596,10.1123357983466,0,0,4.74583248992885,4.6962434188552,5.99852613979013,5.62258200014773,6.97299354203468,9.33368259091236,0,6.24983813318216,9.44388858348843,8.08599378547177,3.8771481495346,6.31235805219475,6.08668793115599,0,0,4.40296211155924,7.7487213199115,7.82500007464009,4.25640968033894,7.45165469334669,3.50988880584917,0,0,0,0,7.84337618316797,8.33952793247464,7.49694939971689,5.02538502428136,7.15676305518737,4.53076168183958,5.0845690784181,0,5.85507279649147,0,0,0,6.4907427155349,0,5.43082615907848,0,6.90275779474371,7.12291144744725,6.62989154122196,9.35607521859459,0,0,0,4.35645670395511,7.91639103920124,0,7.57039505372511,11.7962571540182,7.05316989006582,7.62441188091693,3.91485730768028,4.71304778227175,3.98626331968481,5.60906863876615,0,7.49282142945456,6.55616084896579,0,5.34603316724102,4.66176319383858,7.69864932885995,8.12025716985566,6.68704976667925,4.33236727065804,6.42376022520718,3.95119705915728,0
"BF.2.4",0,0,3.58646264229603,3.81979126847727,0,5.91426314544001,2.59277897625014,0,0,0,0,0,0,3.63768119596395,0,7.31581812733091,0,0,9.31134223902633,0,0,9.84999538675697,3.58646264229603,6.40645012153653,0,0,5.23640443940538,0,4.37908309656854,7.30055066887843,4.95879370803886,7.08697681159648,7.92539123019195,5.71017146586537,3.53248294089912,0,0,7.40398617094564,6.52179144369609,0,0,2.72500336639518,0,0,10.8753776437579,0,2.44063210934836,4.22498915971183,4.07553196780368,3.58646264229603,5.5391115387703,6.71430229990743,9.59979640932752,5.71644094181088,5.1630776357501,9.23411339833044,8.85138071910279,0,6.88736410043615,3.97381436544831,0,0,2.94660331518001,6.962025484806,5.42039937051286,5.06013715713357,6.06621169296242,3.20784268820586,0,0,0,0,5.67822058983791,8.52016924525278,0,5.24645421212643,4.44805571284261,0,4.97203764606792,2.26160761020081,5.10720105152254,0,0,0,0,5.11862891944881,7.50923100261003,0,6.09658247367171,4.84601068906021,5.59003013375702,8.43566754628171,2.84188736371052,5.63170171437904,6.46725881395078,0,0,0,5.79455715454685,6.43427247959907,6.50772657591058,5.50108536351861,0,0,2.04445029933933,4.57318853714214,4.22498915971183,4.81570919933676,6.2057807718279,0,3.2817256269395,5.40345048755893,0,5.77706432684546,0,4.66669640973688,3.86057556646573,4.10726292577756,0
"BF.7.4",0,4.05075811942856,4.3055293417614,6.96034912413381,5.25122424757734,6.01915108497205,3.01676296732342,5.90474225419615,0,0,0,6.61043102959325,5.37007963858596,5.52175855920111,4.56781927063251,5.63376040839481,5.22166711815753,0,9.41220140246739,0,0,12.4377966504538,0,9.94752023916041,0,5.99175244386264,7.77886546266197,0,5.48401948448734,7.50605940043862,0,9.80200304607013,9.83873673555044,3.39019299394206,5.40397977052068,4.79092403156701,6.90618436391307,7.40881258451162,5.69788339811768,0,0,4.93400771021753,4.69408894519128,0,10.9089522583027,0,0,5.15979555328345,6.23324274129361,5.73447205218002,6.23687248127345,9.60503867061403,8.35843574487733,7.41440856586879,0,9.3419751260141,9.50467266683684,3.75251246928925,6.30344649513695,6.38479163159088,0,0,4.7108932967155,8.35973754562526,8.05426301223126,4.58686343809528,7.74014076441276,8.14587433194244,0,0,0,0,8.34047250362974,6.88177005604478,6.34331862969505,7.0133982546956,7.54989109244479,0,0,0,5.97776637933431,0,6.17330019617183,4.05075811942856,5.70407522965803,0,7.87628754462588,0,5.79262682493433,8.0560271998131,6.57489442882218,10.6233689646595,4.87920547502734,6.31020323264823,0,7.0167260394176,7.28215198068232,3.25700873118758,7.51820529148645,10.948485723817,7.22850935123278,7.47713178153623,4.62389730367475,0,6.33349864466885,6.60040591968094,6.60292163513321,8.53363981730809,6.37852205448895,0,5.93459478650182,4.42327416761532,0,8.8048791205605,5.46067294520556,0,3.39019299394206,6.02364542188688,0
"BP.8.4",0,4.45270895133065,3.91397530988102,4.43166137508445,0,0,2.88706908266552,4.2451394023038,0,5.54423219687424,0,6.96318919161689,0,5.838876131475,0,4.43166137508445,0,0,7.84750121142745,0,0,12.1749279715441,0,8.62503566378941,0,0,6.23736791205601,0,6.73623178238405,8.80687539911828,3.71745694916905,10.8902249351026,5.23536098432534,4.92523042534791,4.95087022041546,0,0,6.31471683015347,4.93813248707298,4.13697544873254,4.01568463938883,3.71745694916905,5.44120347001091,0,10.8807795272268,0,2.5336023628178,4.49352031208287,7.71227130924329,4.77109878281891,8.3494827137151,9.85675105009973,8.94097556708427,0,5.51586239235125,9.40531461259054,8.29916855226803,4.81554444142985,6.34969632813261,6.09076574011104,0,0,4.97586907972471,7.1224029293398,7.83625724577828,5.17652402524788,6.69062140571197,5.49404406651772,0,0,0,0,7.82559995461162,9.08202951486212,7.50105643426159,6.82359672786835,7.27593481662315,5.39357729819427,4.85809869893031,3.35517996944418,7.3590192783192,0,0,5.55812089056064,6.21258807724074,4.60682364466233,6.48945752582338,0,6.06617459515747,7.24832957760366,7.13957071108631,9.67899178505111,3.57788520574352,6.45067168697738,0,4.01568463938883,7.36015758153833,5.55120065516143,7.75991794520008,11.0889025374328,6.76758222679672,7.83696370931668,5.10319779024005,0,3.83993096286614,5.83365427669026,0,7.56144849026579,6.51626866279883,0,5.08122054325786,0,0,8.05727834863835,7.93573473778387,5.39357729819427,5.30878458031344,5.74043790400131,0
"BP.13.4",0,0,3.76704805641502,0,0,0,8.47525991476837,6.85953125797942,0,0,0,5.08540472146723,0,7.03624838464485,4.96180149887297,8.39148623402769,0,4.43782140451195,7.70174346520039,0,0,11.5120618548664,0,8.54819117964826,0,0,5.718626274387,0,6.26581236680844,8.83842100764406,0,9.53320260469472,6.20697231776858,5.07370958751373,4.48129487722197,0,7.79805719894045,3.76704805641502,0,0,0,0,5.13086376941665,3.62745836751126,11.3041750158718,0,4.15762446379138,4.70863790758242,6.0471251467639,5.44322221851978,0,7.87381722072064,9.59877828452302,0,6.05155969463018,9.46185452473678,7.87809988098784,3.19763932638928,0,5.48306669459909,0,0,0,8.02181778275164,7.66980291268983,0,7.91721100062754,5.49857035340223,0,0,0,0,7.50934592170742,8.53646084077123,7.42560608899941,5.9781331028658,7.3118742776011,5.06187606808912,0,5.21601610542266,0,6.45110457612449,0,0,6.1878514347263,3.80956407379059,6.60990673242838,0,7.27870800287824,7.16915956972192,0,8.35369672487872,0,5.0130900156135,0,4.96180149887297,7.75146371026055,0,7.35725296255848,11.8060493695145,7.96990740680364,7.49691053582145,0,0,0,5.19539805899233,4.45979430181052,7.75065497667026,6.4946526132925,0,0,5.6077663588097,0,7.89434890931839,0,0,0,8.53977393021102,3.92724410103134
"EP.21.4",0,4.33107347006861,4.30698445932869,6.32333382555394,0,6.58469727959463,4.93708773478326,5.46844593751527,0,0,0,5.88654335814786,0,7.83100917376025,4.99999547286374,3.63844483365749,4.61867985400511,5.66841656487988,7.25380647459016,0,0,12.0949739998347,0,8.5952556766625,0,9.06605408130014,6.44255813975902,0,4.96272759156145,7.19717520940691,4.11985534415845,11.048359595409,7.57237636397364,5.17823009015855,5.47605026834076,5.01211574611476,0,7.8252413152042,6.73095930255732,4.14882801679654,0,3.58972547433424,0,0,10.7092053486037,0,2.67740889599248,0,6.90133027864693,4.60066491964243,7.72891836475634,9.18868052417652,9.4641746941346,0,0,9.6838863571815,8.7970822191986,4.81280454789659,6.18794642301255,6.02695864963535,0,0,5.63019629962305,6.84898199078278,6.74596490098364,4.85597125917032,6.28696642402749,8.01380983940371,0,0,0,0,7.15142924127656,8.0351376569589,0,7.74628264579017,6.78559459044783,6.15391697134465,4.81280454789659,2.8988550262459,6.33302689291513,7.1457393325611,0,0,6.07387504773361,3.81259477103228,6.11068864487357,0,5.52050054022066,7.01159657273806,9.01852801574621,9.62957489256679,5.94982389179377,6.31354588286556,0,4.2823010361504,0,5.38074376756308,6.42511592720739,11.4952156275647,6.89585082407497,7.28283056567773,5.02409088834589,0,4.85597125917032,6.25966116775943,5.02409088834589,7.34081777168239,5.76372467511634,0,5.959213505716,4.94998982788621,0,7.4899254680177,9.07064315883019,5.64948901519933,0,6.0821737632571,0
"EP.23.4",0,0,0,5.57972756331741,0,0,2.24979562095974,0,5.42705580852382,0,0,0,0,4.65907777791774,0,4.07149214012206,4.84137190356107,0,5.25907179376597,0,0,10.3972792448576,3.8485120581933,8.36767013008649,0,0,5.66452187928472,0,5.47731579509617,7.81456913228565,0,8.4263705581197,4.87773517386837,3.49230927974075,3.6861674457472,0,0,3.33849251838401,0,0,0,3.41834908152642,0,0,11.4609876181722,0,0,5.12902669838854,5.07187253203446,3.49230927974075,0,0,8.31798087464651,6.49423486231393,4.84137190356107,9.53282731905609,7.62081895689417,4.03069487303797,5.48707163215912,4.40782197076694,0,0,0,7.42600602649923,7.38028381111607,4.613623948816,7.32929829802173,5.40622254424153,0,0,0,0,7.46167507821201,7.43435099252542,0,5.34098482970265,6.70165179491088,4.63660904895298,4.94672057321054,0,0,0,0,3.62562376791613,0,0,5.27119250662554,0,6.71311320423967,6.84877871865079,7.08083721587421,9.30038296577669,0,4.6810528239107,0,5.18309032485922,0,1.97055558664689,7.14018469315693,6.61751839450104,7.20146505201043,6.99651197634287,0,4.43598471922538,3.33849251838401,5.40622254424153,0,7.14759212521798,5.20906421775746,0,0,0,7.29327250791275,7.75506842606602,6.93454536308731,0,6.03971698585526,6.20418772269766,0
"EP.29.4",0,4.00352040169053,4.27164609038066,5.26690589750761,0,0,2.69556805536395,0,5.70794634863036,0,0,4.00352040169053,0,0,0,4.00352040169053,2.94508561324178,0,4.83949784761248,0,0,11.0374735016884,0,8.74678070262733,0,0,7.08014565902702,0,0,8.62096989111082,0,9.25162731956872,0,2.94508561324178,3.69015328231442,0,0,0,4.57383856812797,0,0,4.11265435455629,0,3.1448430376495,8.04623860785416,5.69386192353319,2.94508561324178,4.88828219353757,4.91953129770046,3.45414087368519,6.54115053164783,7.6872476154485,9.50664084372996,0,6.00259218351422,9.30208136865715,8.2170228502693,0,6.24226270912969,6.67468143647077,0,0,4.14653835543486,7.93727288568765,7.94027814639343,3.74138582668748,7.46289572360068,5.34023353960049,0,0,0,0,7.90826322502692,8.23058237812971,4.96464713158518,5.42724124437901,7.16018826182068,4.24180511249779,4.80560068614463,2.54305142189983,5.8925927927524,0,0,2.14517976994589,5.98153903714353,0,5.2884109819395,0,6.89569449194331,7.35847532352114,7.34496161545163,9.90097488784277,2.54305142189983,4.9498335112051,0,4.65720382506149,8.07352814933109,0,7.62135555067085,6.7465069576571,4.48288803211337,7.69110489923792,4.78821131398744,6.17881699952836,4.21104657998994,5.29899255768111,0,7.56837708825256,7.42719965039873,0,4.65720382506149,0,7.62650224070744,8.28358576234522,6.12037393653776,4.43411095583921,6.27054721505332,0,3.88101060095778
"BP.22.4",0,3.98878593856345,4.43487049983223,0,0,6.0756717718268,4.548170677588,0,0,0,0,6.34871007178765,0,0,4.07834182004627,3.74214473076553,3.74214473076553,0,7.96402741636496,0,0,12.0580492248195,0,7.99064935274267,0,7.36432278332565,6.22649328607434,0,6.28476176464824,7.75471742132892,0,10.5268539418213,6.70685729099106,3.3571344589546,4.89221108175778,0,0,6.21980435055852,0,0,0,3.74214473076553,0,0,8.77332701165235,0,2.14591900663501,4.2118060036532,7.62355905294846,4.6171491052442,8.38366332257823,9.86372460390522,8.50444023314377,6.36335153361129,0,9.11203470693863,7.57369661659206,4.6171491052442,5.82103306085619,6.14311238592673,0,0,4.96540681535605,6.38634091823583,7.13877272068044,4.07834182004627,5.6041248327393,3.95705972255591,0,0,0,0,7.3161734799501,8.07336824573129,0,7.99634412729071,6.62302762486857,5.94324878775464,4.07834182004627,0,7.53572298000805,7.01797326360735,0,4.85350110356003,6.10620818265665,3.78132307734083,5.48556872676983,0,4.94159853957931,6.81981741772422,6.47854663452202,9.3512010426032,0,6.35165556421129,5.65851750626879,4.6171491052442,7.11438129900052,4.35151439770744,7.20606840198219,11.4613165648953,7.9029628306716,7.31505177577175,4.81323230872636,4.74229062851672,4.69717737132485,5.49253715771474,4.4740806085507,7.11575209939832,6.38349598247454,0,5.07662274734161,0,0,7.39483538435638,7.13474857541015,4.6003453240913,4.04937139735544,5.65851750626879,0
"BP.30.4",0,4.37536237350084,4.27531399810476,4.60792576511165,0,0,7.21817407105343,0,0,0,0,0,0,6.98842096398227,4.6266142491387,7.68678944786607,4.22126886057526,0,7.38277113244126,0,0,11.1239356490479,0,8.28149640925432,0,0,5.5791910741628,0,5.72514137820819,7.73176943467364,0,9.78770004828962,5.09191946905241,4.07181222485898,3.97009510849288,0,0,3.41121278804449,4.00516229841145,0,0,4.3265884368476,4.03904209088908,3.77355638272361,8.02771593114863,6.13470731472188,3.03773089948742,4.35127263912119,0,6.63149756121904,5.62115412564213,7.57484874084091,8.76109225592009,0,6.05807486613451,9.15472759887051,7.71080431477216,4.39888559280898,6.30049824504972,5.80802741113272,0,0,4.54966914767203,7.64603980692698,7.48660099307809,3.6339644685218,7.53523962443146,4.60792576511165,0,0,0,0,7.49083380094016,8.22433800305688,7.14779335551099,5.45783413362059,6.92725092886475,6.90852382660549,4.30127969442492,0,5.48958171367434,0,6.25793892997231,0,6.03570281857908,0,6.75342788339323,0,6.75342788339323,6.79663103349306,6.5346903726767,9.72321816722972,0,7.43881777643976,0,3.8160729636281,7.5542496909659,4.46630781370375,7.43770481096348,10.9842965186541,7.00572240459482,7.28262583819873,0,4.19311047086889,4.27531399810476,5.42504554184194,4.44433483865486,7.25894054340317,6.05807486613451,0,4.6806716523121,4.71515209819429,5.56480275265488,7.70825870560079,7.13431002210093,0,0,7.88603860986618,3.27801425715157
"EF.47.4",0,4.2374534961174,0,5.20235602175596,0,0,1.51425379241486,0,4.72283168634174,0,0,0,0,3.86299269558301,0,4.10398595309704,0,0,5.00566032755166,0,0,10.612216418281,0,7.99188288401946,0,0,6.46860482632352,0,0,7.03490797105763,3.07622455682287,8.5967542585727,4.66341823841363,0,2.72175275675716,0,0,0,0,0,0,0,0,0,8.11039715733876,0,0,5.07561305522477,4.8146259792944,6.19204811702365,0,8.29930298277488,8.47991964320611,5.87746225778356,0,9.21505559417582,7.53192391115253,4.8320154735815,5.24887334653425,5.41591959229537,0,0,0,7.28770247682878,7.2438557381822,3.41165496877128,6.93902636337599,3.81651567878014,0,0,0,0,7.3052982224933,7.65086496369644,5.97552207244456,5.12825288855036,6.56147110270097,4.79692877212753,4.84910777185746,0,0,0,0,3.54493151427893,0,0,0,0,5.84669109710695,6.52408372593301,6.49835894849786,9.40506193232643,0,6.03937277118056,0,0,0,0,6.83993566657063,9.47418535047685,5.03423120668193,6.85372895760519,0,4.2374534961174,3.41165496877128,5.1022792753347,0,7.00592048051158,5.44435643526004,0,0,0,7.23765417431009,7.54573309856769,6.83993566657063,5.03423120668193,5.4254886693607,6.44483472416485,0
